ID,volg_nr,debtor_nr,debtor_name,project,reference,account_manager,invoice_date,period_start,total_ex_vat,total_incl_vat,paid_amount,open_amount
fa543ab8-1936-450b-adb9-307a40657f45,VFA1900969,DE1700101,Nederlandse Stichting Geluidshinder,,Psy-Fi 2019,Ellen Brackel,05-08-2019,2019/08,671.25,812.21,812.21,0.00
869ec1fc-7526-4f18-8a68-8a2c06f1f3f8,VFA1900968,A0008,LBP Sight,SCA190353 1x NP4- 088000aa,,George Boersma,05-08-2019,2019/08,2892.50,3499.92,3499.92,0.00
a85f52e7-9ff6-4cb2-a2e8-46dc4d482fa8,VFA1900967,DE1900212,Gemeente Moerdijk,,,Irene Barten,05-08-2019,2019/08,5602.00,6778.42,6778.42,0.00
8af37aa9-54b4-409a-9854-9e2e127ba955,VFA1900966,G0028,Gemeente Tilburg,,,Irene Barten,05-08-2019,2019/08,6515.00,7883.15,7883.15,0.00
9db4bf41-f412-4c52-b13b-5abe22ee4a4a,VFA1900965,A0005,RIVM,SCA190328 waterkwaliteit meten met sensoren - project WaterS,waterkwaliteit meten met sensoren - project WaterSNIP,Mirjam Stevens,31-07-2019,2019/07,10086.08,12204.16,12204.16,0.00
40386732-7b38-4e8a-b00e-377f5bc2397b,VFA1900964,G0030,Gemeente Leeuwarden,,Huur geluidsmeter gebied Porseleinhoen,George Boersma,30-07-2019,2019/07,1020.00,1234.20,1234.20,0.00
fb99bc93-683f-465b-8aff-698210bfe677,VFA1900963,DE1600044,Stichting Psy-Fi,,Psy-Fi 2019,Ellen Brackel,29-07-2019,2019/07,900.00,1089.00,1089.00,0.00
b192b845-45b3-4751-9d48-93450fd1f526,VFA1900962,DE1700140,Gemeente Breda,,,Irene Barten,29-07-2019,2019/07,330.00,399.30,399.30,0.00
5e827c59-c675-45b7-9cbf-15c50b9f9119,VFA1900961,DE1600068,AKRON,SCA190347 Brussel DRINKING BY NUMBERS bvba,Brussel,Ellen Brackel,29-07-2019,2019/07,1036.00,1036.00,1036.00,0.00
490d13f6-e917-493c-9977-142c6fc16ef5,VFA1900960,B0011,Gemeente Amsterdam p/a Waternet,SCA190349 Waterdecks Amsterdam,,Hans Mulder,25-07-2019,2019/07,827.60,1001.40,1001.40,0.00
fe384cbf-159d-4916-a465-94c735658896,VFA1900959,DE1900197,InsightAir,,,Mirjam Stevens,25-07-2019,2019/07,-590.00,-590.00,-590.00,0.00
7c30e52a-3c3a-43ae-b1a7-926cbc84c248,VFA1900958,DE1700107,Bosman Bedrijfsadvies Health & Environment,,,Irene Barten,25-07-2019,2019/07,870.00,1052.70,1052.70,0.00
c5dc3ede-d70b-4f25-bce0-b122c95285cf,VFA1900957,DE1600028,Vitens N.V.,SCA190342 10 grondwaterniveau meters - Provincie Gelderland,,Irene Barten,23-07-2019,2019/07,5288.59,6399.19,6399.19,0.00
9c3274b2-c4fd-43ed-90d8-2edc09654644,VFA1900956,DE1700101,Nederlandse Stichting Geluidshinder,,WttV 2019,Ellen Brackel,23-07-2019,2019/07,671.25,812.21,812.21,0.00
0c82940c-50d2-4d11-954c-63c4a2955b37,VFA1900955,DE1700121,Gemeente Purmerend,,overlast kroeg Purmerend,Ellen Brackel,23-07-2019,2019/07,1670.00,2020.70,2020.70,0.00
5afd7f53-5bea-43e3-84e2-96a5671e6d42,VFA1900954,G0030,Gemeente Leeuwarden,,Huur geluidsmeters WttV,George Boersma,23-07-2019,2019/07,6116.00,7400.36,7400.36,0.00
99461b27-17e7-4521-b9b2-047d55afe3a4,VFA1900953,DE1900210,Gemeente Middelburg,,,Irene Barten,23-07-2019,2019/07,1710.00,2069.10,2069.10,0.00
d209244a-3d9a-4a60-bfea-706558712c9c,VFA1900952,DE1900211,Westergasfabriek Management BV (vh Westergas Events BV),,,George Boersma,23-07-2019,2019/07,500.00,605.00,605.00,0.00
71605e69-52e0-4be4-b331-997a845d29a1,VFA1900951,G0030,Gemeente Leeuwarden,,Huur geluidsmeter WttV - Porseleinhoen,Ellen Brackel,23-07-2019,2019/07,1190.00,1439.90,1439.90,0.00
3da5bb8d-0141-457f-bb33-b427af572b0d,VFA1900950,DE1600068,AKRON,,,George Boersma,18-07-2019,2019/07,5375.10,5375.10,5375.10,0.00
e06d3ae9-6380-42dd-b010-6c262d3b699e,VFA1900949,DE1900214,Remote Rental,,,Irene Barten,18-07-2019,2019/07,640.00,774.40,774.40,0.00
3c9f9c9a-10b9-4cfb-805f-2845955d1d03,VFA1900948,DE1600072,Amplitude Acoustics,"SCA180262 noise measurement Dublin, distributeur Ierland",,Mirjam Stevens,16-07-2019,2019/07,900.00,900.00,900.00,0.00
20d496f9-06d3-4a5d-a5eb-b4d8e91f6eca,VFA1900947,G0036,Omgevingsdienst Drenthe,SCA160051 OGD Drenthe,,Omar Jarmohamed,16-07-2019,2019/07,3021.90,3512.86,3512.86,0.00
80268dc6-e7a1-4670-9b14-c250fbbad14a,VFA1900946,DE1800172,Stadion Feijenoord N.V.,SCA180256 Feijenoord Stadion - de Kuip,,George Boersma,16-07-2019,2019/07,2621.09,3171.52,3171.52,0.00
e3fdc057-160c-4f76-8513-a9b57865bb1a,VFA1900945,DE1600035,Gemeente Bierbeek,"SCA160036 Gemeente Bierbeek, geluid",,George Boersma,16-07-2019,2019/07,912.00,912.00,912.00,0.00
d2d46452-d8d2-4e9c-ba96-500286b3a8da,VFA1900944,B0013,PrimeVision BV,SCA160007 Prime Vision - Vaarbewegingen Amsterdam,,George Boersma,16-07-2019,2019/07,2644.41,3199.74,3199.74,0.00
717a7bd2-fb1e-425f-ba5e-7a144fb73606,VFA1900943,DE1700112,Gemeente Barneveld,SCA180251 3x klasse 1 Geluidsmeters,,Mirjam Stevens,16-07-2019,2019/07,2011.26,2433.62,2433.62,0.00
b250d503-2786-4885-8832-5ca8b2aa6245,VFA1900942,DE1900217,Nico Neppelenbroek,SCA180244 Grondwater meetpunten,,,16-07-2019,2019/07,1029.60,1245.82,1245.82,0.00
aa2f67c2-2bdc-49f2-9fe9-df7b63eb131e,VFA1900941,DE1700114,RN Entertainment,SCA180217 Extra SP4 meter in de portal,,,16-07-2019,2019/07,-97.50,-117.97,-117.97,0.00
5840761b-4edc-4caa-8bf0-6a40f76457de,VFA1900940,DE1900216,NV Haagse Milieu Services,SCA160061 NV Haagse Milieu Services; milieustraat Uitenhages,,Omar Jarmohamed,16-07-2019,2019/07,4099.80,4960.76,4960.76,0.00
f23e3eb8-fc51-4fb8-b822-c493e889cf82,VFA1900939,DE1600015,Van Boekel Zeeland B.V.,SCA160061 NV Haagse Milieu Services; milieustraat Uitenhages,,Omar Jarmohamed,16-07-2019,2019/07,-1024.95,-1240.19,-1240.19,0.00
a8e39072-3ff5-48c2-b749-ff1c58397372,VFA1900937,DE1900202,Gemeente Vijfheerenlanden,"SCA160012 Vianen, water",,Hans Mulder,16-07-2019,2019/07,1950.00,2359.50,2359.50,0.00
f6ca5b58-a62e-44fe-8204-0ce3d1056cd9,VFA1900936,DE1800159,BOOT organiserend ingenieursburo B.V. VERVALLEN (dubbele debiteur) (niet meer gebruiken; DE1800152 gebruiken),SCA180265 13 waterniveau meters,,,16-07-2019,2019/07,1669.20,2019.73,2019.73,0.00
9a06a5bf-325c-442d-b4d5-a614cbe7cf1c,VFA1900935,DE1800159,BOOT organiserend ingenieursburo B.V. VERVALLEN (dubbele debiteur) (niet meer gebruiken; DE1800152 gebruiken),SCA180263 7 waterniveau meters inclusief portal,,Irene Barten,16-07-2019,2019/07,898.80,1087.55,1087.55,0.00
e376da00-543a-420b-a81b-30bb7ce33a63,VFA1900934,DE1600028,Vitens N.V.,SCA170132 Vitens - Leerdam,,Omar Jarmohamed,16-07-2019,2019/07,2333.39,2823.40,2823.40,0.00
c46b8c03-5560-4ff5-81a4-41ba58013a0f,VFA1900933,DE1600028,Vitens N.V.,SCA180257 vervanging van 2 grondwaterniveau meters,,Irene Barten,16-07-2019,2019/07,233.62,282.68,282.68,0.00
376e2671-4be8-4bad-9e4f-c8b26097ef0b,VFA1900932,DE1600012,Waterschap Rijn en IJssel,SCA170129 WRIJ - Uitbreiding 12 waterniveaumeters,,Hans Mulder,16-07-2019,2019/07,1221.88,1478.47,1478.47,0.00
0fff605a-624a-4011-8c36-9783ce15a62f,VFA1900931,A0002,Alcedo Beheer BV,"SCA160009 Alcedo, geluid",,Omar Jarmohamed,16-07-2019,2019/07,3945.12,4773.60,4773.60,0.00
4c30da56-6d63-475f-9efa-ed7fe3da7f7a,VFA1900930,A0002,Alcedo Beheer BV,SCA170090 4x LV4,,Omar Jarmohamed,16-07-2019,2019/07,648.44,784.61,784.61,0.00
b28d33a3-904a-44c4-98c3-554bb976dfb7,VFA1900929,G0026,Stad Leuven,"SCA160024 Stad Leuven, geluid",,George Boersma,15-07-2019,2019/07,8610.00,8610.00,8610.00,0.00
e44bb101-0353-4a69-ba63-ef2ebcc897a8,VFA1900928,A0000,Aveco de Bondt B.V.,,,Hans Mulder,15-07-2019,2019/07,2160.00,2613.60,2613.60,0.00
1e4d925a-a54f-4b78-8d5d-477f0fe4bde1,VFA1900927,DE1700107,Bosman Bedrijfsadvies Health & Environment,,,Irene Barten,15-07-2019,2019/07,1485.00,1796.85,1796.85,0.00
28818f39-76a7-4eab-a39b-68f1bdc0fa73,VFA1900926,DE1600028,Vitens N.V.,,,Irene Barten,15-07-2019,2019/07,600.00,726.00,726.00,0.00
430795bc-11fc-4f5b-810c-ba1efa224d1d,VFA1900925,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,,Hans Mulder,15-07-2019,2019/07,29576.45,35787.50,35787.50,0.00
6ca9dc61-f999-4b57-ae1a-76f5044f8a68,VFA1900924,A0000,Aveco de Bondt B.V.,,,Hans Mulder,11-07-2019,2019/07,2160.00,2613.60,2613.60,0.00
7ab4d850-b367-4b60-90ef-dffa3297b094,VFA1900923,DE1600018,Oasen,"SCA170093 Oasen, Water",,Hans Mulder,11-07-2019,2019/07,13475.00,16304.75,16304.75,0.00
cd279e58-cd31-4cbc-811d-ae237b0663fe,VFA1900922,DE1600012,Waterschap Rijn en IJssel,SCA190346 10x LV5 waterniveaumeters-project Hupsel,,Irene Barten,11-07-2019,2019/07,5886.70,7122.91,7122.91,0.00
dd7da1c4-4c71-4bf3-a60a-298696aefa36,VFA1900921,DE1900204,Designer Outlet Centre Roermond B.V,SCA190333 NP2,,Irene Barten,11-07-2019,2019/07,12167.12,14722.22,14722.22,0.00
33a95598-eac0-4c20-9f88-d10f7c08d105,VFA1900920,DE1900208,BAM Bouw en Techniek Regio Noord,SCA190345 Geluidsmetingen Aletta jacobs hal,,Irene Barten,11-07-2019,2019/07,3329.78,4029.03,4029.03,0.00
698817f7-1540-4b71-a62d-9c5a48b02534,VFA1900919,A0000,Aveco de Bondt B.V.,,,Hans Mulder,11-07-2019,2019/07,16500.50,19965.61,19965.61,0.00
c5f0c4b3-f732-4319-ba68-aeab5a47e101,VFA1900918,B0007,Ahoy Rotterdam,"SCA160033 Ahoy, geluid",,George Boersma,25-06-2019,2019/06,2001.77,2422.14,2422.14,0.00
f183b160-7136-4be5-9d45-452560d0bd04,VFA1900917,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,,Hans Mulder,25-06-2019,2019/06,-860.70,-1041.45,-1041.45,0.00
073120d7-3435-46e2-9e3a-0c9b0543e187,VFA1900916,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,,Hans Mulder,25-06-2019,2019/06,-17.10,-20.69,-20.69,0.00
075b4e7b-5b26-419b-a72f-be607762c477,VFA1900915,O0009,Sinus Messtechnik,SCA190340 Portal-Sinus B-1190591.3431,,George Boersma,25-06-2019,2019/06,2709.50,2709.50,2709.50,0.00
344f06bc-002e-4015-aad9-255064faedfe,VFA1900914,DE1700101,Nederlandse Stichting Geluidshinder,,Promised Land 2019,Ellen Brackel,25-06-2019,2019/06,630.00,762.30,762.30,0.00
d4e20ef6-33f3-4f2a-9e3c-bea211477f50,VFA1900913,DE1600061,Stichting Welcome to the Village,,Welcome to the Village 2019,Ellen Brackel,25-06-2019,2019/06,1200.00,1452.00,1452.00,0.00
a5297119-c288-40e7-b339-b399de1ebab8,VFA1900912,G0030,Gemeente Leeuwarden,,Huur geluidsmeters Promisedland 2019,George Boersma,25-06-2019,2019/06,5309.00,6423.89,6423.89,0.00
956c2d0a-07d0-434e-971e-a2ccac61344c,VFA1900911,A0000,Aveco de Bondt B.V.,,,Hans Mulder,18-06-2019,2019/06,4950.15,5989.68,5989.68,0.00
d98377d0-82de-463c-83e1-7eb001ad0f7d,VFA1900910,G0026,Stad Leuven,"SCA160024 Stad Leuven, geluid",,George Boersma,18-06-2019,2019/06,8610.00,8610.00,8610.00,0.00
83560cfb-7be8-4162-82d6-b9e4fefcbd96,VFA1900909,DE1600069,MIP Electronics,"SCA170074 Helsingin Kaivohuone Oy, msspag80115",,Mirjam Stevens,13-06-2019,2019/06,468.75,468.75,468.75,0.00
f1a4eafb-e7d4-4a5a-af16-0cd5e9a8361b,VFA1900908,A0000,Aveco de Bondt B.V.,,,Hans Mulder,12-06-2019,2019/06,16500.50,19965.61,19965.61,0.00
f4d14ee5-1160-4064-a4eb-3d736c7c7537,VFA1900907,A0000,Aveco de Bondt B.V.,,,Hans Mulder,12-06-2019,2019/06,4950.15,5989.68,5989.68,0.00
27228ed2-68b3-4b63-96f0-36d8fafca6b4,VFA1900906,DE1900209,Stichting Nacht van Joure,,Promised Land 2019,Ellen Brackel,11-06-2019,2019/06,900.00,1089.00,1089.00,0.00
79a1aca1-14cf-4982-baff-46c976d8ab1a,VFA1900905,DE1800169,n4o bv,SCA180253 4x SPA klasse 1 meetsets,,Irene Barten,06-06-2019,2019/06,2388.36,2889.92,2889.92,0.00
6d2dd389-533b-47cc-a1bd-46a62a51f025,VFA1900904,DE1800148,Gemeente Peel en Maas,SCA180216 Complete klasse 1 set,,,06-06-2019,2019/06,175.00,211.75,211.75,0.00
9703ce74-bce0-40d4-9bcb-df5d90091852,VFA1900903,H0100,Stage Entertainment Nederland Producties BV,"SCA170092 Stage Entertainment, geluid",,Sander den Houdijker,06-06-2019,2019/06,347.00,419.87,419.87,0.00
2bf11af4-f281-40a8-a2a9-c6b3580d1f51,VFA1900902,DE1600006,Gemeente Hengelo,SCA170084 2x SP4 Gemeente Hengelo geluid,,Sander den Houdijker,06-06-2019,2019/06,1500.00,1739.40,1739.40,0.00
0e920dbb-3885-4564-86c5-7632fc476198,VFA1900901,A0014,Residence de Karpen,"SCA160003 Residence de Karpen, geluid",,Hans Mulder,06-06-2019,2019/06,1016.80,1230.33,1230.33,0.00
b61446bf-c3e3-45ca-8b40-fcd6b628ad37,VFA1900900,DE1600008,Gemeente Ede,SCA160038 Geluidsmeting opluchttheater Ede,,Sander den Houdijker,06-06-2019,2019/06,4506.60,5452.99,5452.99,0.00
8dd80001-4784-4c75-b12e-bd65fb183113,VFA1900899,DE1600012,Waterschap Rijn en IJssel,"SCA160046 Waterschap Rijn en IJssel, water",,Omar Jarmohamed,06-06-2019,2019/06,991.69,1199.94,1199.94,0.00
56cd3cd4-f094-41bf-ace8-5eed48d186e4,VFA1900898,DE1800159,BOOT organiserend ingenieursburo B.V. VERVALLEN (dubbele debiteur) (niet meer gebruiken; DE1800152 gebruiken),SCA180255 2x grondwaterniveau meters,,,06-06-2019,2019/06,482.40,583.70,583.70,0.00
b2560f9a-80b5-4a83-a4f4-234b920fd702,VFA1900897,DE1600046,Stichting Raceway Venray,"SCA160053 Stichting Raceway Venray, geluid",,George Boersma,06-06-2019,2019/06,131.76,159.43,159.43,0.00
dbc97e80-dbd1-4434-9c77-6f7238fafb57,VFA1900896,G0029,Gemeente Amsterdam Stadsdeel West,SCA160059 Gemeente Amsterdam-West,,Mirjam Stevens,06-06-2019,2019/06,2305.00,2789.05,2789.05,0.00
617a509b-3e2d-4f27-9688-699b70f7d668,VFA1900895,DE1800157,Reykjavik Public Health Authority,SCA180239 monitoring bouwlawaai + horecasense,,,06-06-2019,2019/06,1440.00,1440.00,1440.00,0.00
de2a9496-421c-442d-8326-e01508507538,VFA1900894,DE1800151,Van Hout,SCA180225 Uitbreiding systeem + nieuwe gateway,,Irene Barten,06-06-2019,2019/06,149.70,181.14,181.14,0.00
8f0f2ce4-16e4-46e3-b06e-1d7bc7c04566,VFA1900893,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,,Hans Mulder,06-06-2019,2019/06,33111.66,40065.11,40065.11,0.00
57d5370f-243a-4057-89d1-0b4bd8019ff8,VFA1900892,G0022,Gemeente Papendrecht,SCA190335 Geluidsmetingen met  NP2,,Irene Barten,04-06-2019,2019/06,4364.78,5281.38,5281.38,0.00
66a550df-a5bd-44fd-af23-648d7ab77956,VFA1900891,DE1600068,AKRON,SCA190343 ARCELORMITTAL GENT (Grens bewoners (stofmeting)),,Irene Barten,03-06-2019,2019/06,2496.00,2496.00,2496.00,0.00
e95aee0a-0e6c-4f6e-826d-d24446a34cbe,VFA1900890,DE1600068,AKRON,SCA190336 1x SP4 Studax/ KU Leuven,,Irene Barten,03-06-2019,2019/06,2221.00,2221.00,2221.00,0.00
fef0f8bd-abd8-4619-b0d4-a7a8ffc4fa18,VFA1900889,DE1600068,AKRON,SCA190314 brussel PENDA TECHNOLOGIES sprl,brussel,George Boersma,03-06-2019,2019/06,1036.00,1036.00,1036.00,0.00
7b1d8a9e-f61e-462d-899f-b3070eb7a81a,VFA1900888,DE1800159,BOOT organiserend ingenieursburo B.V. VERVALLEN (dubbele debiteur) (niet meer gebruiken; DE1800152 gebruiken),SCA190341 4 waterniveau meters inclusief portal,,Irene Barten,27-05-2019,2019/05,2445.60,2959.18,2959.18,0.00
5295ab01-a607-44e1-bed3-2c1dbda07087,VFA1900887,DE1700106,Gemeente Amsterdam Zuidas,"SCA170107 5xSPA+1x SPC Gemeente Amsterdam Zuidas, geluid",,Mirjam Stevens,23-05-2019,2019/05,2400.00,2904.00,2904.00,0.00
31c72900-0212-4698-ba94-7af576d1886c,VFA1900886,DE1600006,Gemeente Hengelo,SCA180245 2 sp4 en 3 SOL,,Mirjam Stevens,23-05-2019,2019/05,527.16,637.86,637.86,0.00
f0196b46-725d-4b99-b5c5-af3db170027b,VFA1900885,G0002,Gemeente Almere,SCA180222 Online binnenklimaat metingen Danslaan,Online binnenklimaat metingen Danslaan,Mirjam Stevens,23-05-2019,2019/05,117.60,142.30,142.30,0.00
6c0e9fac-ab44-4d04-9187-dbb727dca065,VFA1900884,DE1700136,Smallsteps B.V.,SCA180242 CO2 meter,,,23-05-2019,2019/05,22.45,27.16,27.16,0.00
992093df-8763-437b-99ed-be2319132ab8,VFA1900883,DE1700104,Kindergarden Nederland B.V.,SCA170199 Kindergarden Online binnenklimaat metingen,,Mirjam Stevens,23-05-2019,2019/05,249.50,301.90,301.90,0.00
889e2b54-eddf-4c7c-93e9-11ca74d6ee29,VFA1900882,DE1800155,Gemeente Land van Cuijk,SCA180235 3x SP4 vaste meetopstellingen,,,23-05-2019,2019/05,1856.28,2246.10,2246.10,0.00
515124fe-a646-4496-9d1c-1b16e10c34db,VFA1900881,A0000,Aveco de Bondt B.V.,,Aanbesteding Deventer,Hans Mulder,21-05-2019,2019/05,15281.00,18490.01,18490.01,0.00
eecde72d-4246-4475-b126-5733da7d6309,VFA1900880,DE1800163,Aequator Groen & Ruimte bv,SCA190320 4xLV5,,Irene Barten,21-05-2019,2019/05,2349.60,2843.02,2843.02,0.00
3403c4f6-8aeb-4ad2-8ab7-b1068806ae19,VFA1900879,DE1900207,BVBA Leuven Central,,SP8,George Boersma,21-05-2019,2019/05,824.00,824.00,824.00,0.00
85a1968a-48d1-4308-bd4c-1efe9ffc168f,VFA1900878,DE1700136,Smallsteps B.V.,SCA190319 1 CO2 meter - nieuwe vestiging,1 CO2 meter - nieuwe vestiging,Mirjam Stevens,21-05-2019,2019/05,763.95,924.38,924.38,0.00
30910263-76c8-4611-a2c4-b985ceb54ef8,VFA1900877,A0000,Aveco de Bondt B.V.,,,Hans Mulder,21-05-2019,2019/05,28230.60,34159.03,34159.03,0.00
bf8abae1-1f1a-4993-87af-0513bfc8304d,VFA1900876,A0000,Aveco de Bondt B.V.,,,Hans Mulder,21-05-2019,2019/05,28116.90,34021.45,34021.45,0.00
c5886901-8786-4056-aff7-16b21eeb9d1b,VFA1900875,DE1900206,De Fakbar vzw,,,,20-05-2019,2019/05,175.00,175.00,175.00,0.00
3408c596-b3b7-4672-bb9f-df93690e7577,VFA1900874,H0066,Easy One bvba,,,,20-05-2019,2019/05,175.00,175.00,175.00,0.00
526bfe58-2cf0-4a53-9d75-6af0876ebd2b,VFA1900873,O0010,Strandpaviljoen Woodstock ' 69 VOF,SCA160039 Meem - Woodstock69,,George Boersma,16-05-2019,2019/05,-1110.00,-1343.10,-1343.10,0.00
9a2d1521-cdb1-44fd-830f-76d23e3ed956,VFA1900872,DE1700104,Kindergarden Nederland B.V.,"SCA170119 Kindergarden Nederland, Co2",,Mirjam Stevens,14-05-2019,2019/05,147.00,177.87,177.87,0.00
b0124649-f22c-4827-8ec2-e3fc75c2cd07,VFA1900871,B0013,PrimeVision BV,SCA160007 Prime Vision - Vaarbewegingen Amsterdam,,George Boersma,14-05-2019,2019/05,2644.41,3199.74,3199.74,0.00
a4ec2f29-babb-4403-a790-984dd0b0a0e9,VFA1900870,DE1700099,Kinderdagverblijf het Kasteeltje B.V.,SCA170135 Kinderdagverblijf het Kasteeltje B.V,,Mirjam Stevens,14-05-2019,2019/05,49.00,59.29,59.29,0.00
810f9960-b6bd-43cc-82de-f046e49bff1d,VFA1900869,DE1700100,SamSam Westerpark B.V.,SCA170106 Cultureel Kinderdagverblijf SamSam,,Mirjam Stevens,14-05-2019,2019/05,465.50,563.26,563.26,0.00
eee025c3-1157-4a9f-9073-7d0788d4556f,VFA1900868,DE1700097,SKBNM,SCA170149 Pilot binnenklimaat metingen,,Mirjam Stevens,14-05-2019,2019/05,191.10,231.23,231.23,0.00
16e81c82-de69-4825-8e91-fbd888ec3254,VFA1900867,O0009,Sinus Messtechnik,SCA180275 Geluidapparatuur (excl. geluidmeter),,Mirjam Stevens,14-05-2019,2019/05,135.00,135.00,135.00,0.00
8e3700a4-def4-461b-9dc7-5b03539dda5b,VFA1900866,DE1800154,Kindercentra Puck&Co,SCA180234 Kindercentra Puck&Co,,,14-05-2019,2019/05,24.95,30.19,30.19,0.00
144e3f5e-61ab-4e46-86c7-49a3ce9f5501,VFA1900865,DE1800159,BOOT organiserend ingenieursburo B.V. VERVALLEN (dubbele debiteur) (niet meer gebruiken; DE1800152 gebruiken),SCA180230 9x grondwaterniveau meters; project P19-0197,,Irene Barten,14-05-2019,2019/05,1092.00,1321.32,1321.32,0.00
fc8a7e12-9e9f-4bc8-8e46-0b1f9e91bbbb,VFA1900864,A0012,Omgevingsdienst Flevoland & Gooi en Vechtstreek,SCA180238 Geluid,,,14-05-2019,2019/05,567.30,686.43,686.43,0.00
e8de93a0-79cd-4b2e-bf58-269f3469f5cf,VFA1900863,G0030,Gemeente Leeuwarden,SCA180229 Complete klasse 1 set,,,14-05-2019,2019/05,581.35,703.43,703.43,0.00
27ed73da-4477-4ecb-b211-72d30d6ae48a,VFA1900862,G0030,Gemeente Leeuwarden,"SCA160015 Gemeente Leeuwarden, geluid",,George Boersma,13-05-2019,2019/05,5394.72,6383.97,6383.97,0.00
65b57732-b93c-4521-adff-c995d4b11720,VFA1900861,DE1700102,Gemeente Leiderdorp,"SCA170108 Gemeente Leiderdorp, geluid",,Sander den Houdijker,13-05-2019,2019/05,818.56,990.46,990.46,0.00
63fe6f0f-4a85-4d7e-942c-c8899bc59b24,VFA1900860,G0016,Gemeente Katwijk,SCA180237 Geluidbeheer katwijk-‘Verplichting: 108130’,,Mirjam Stevens,13-05-2019,2019/05,1738.70,2103.83,2103.83,0.00
99792ecb-6626-4710-b780-1c95f0a6a7fb,VFA1900859,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,,Hans Mulder,09-05-2019,2019/05,30930.74,37426.20,37426.20,0.00
c40c895f-4340-42ca-ac95-350a6f917723,VFA1900858,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,,Hans Mulder,09-05-2019,2019/05,29504.48,35700.42,35700.42,0.00
55e4d9e7-ec4c-4e7e-b9bf-980395f96dbd,VFA1900857,DE1700093,Norlandia Kinderopvang,SCA180286 Binnenklimaat Norlandia optie 2,,Irene Barten,09-05-2019,2019/05,294.00,355.74,355.74,0.00
273d16a6-6b08-4a1f-aad1-b1536be43150,VFA1900856,O0009,Sinus Messtechnik,SCA190337 Order NMS class 1 station,,Mirjam Stevens,09-05-2019,2019/05,412.50,412.50,412.50,0.00
3ca87a40-ea19-4595-a827-4729162d37e0,VFA1900855,DE1800159,BOOT organiserend ingenieursburo B.V. VERVALLEN (dubbele debiteur) (niet meer gebruiken; DE1800152 gebruiken),SCA190334 Boot 1xLV5-project P19-0197-Geldersch Benedeneind,,Irene Barten,09-05-2019,2019/05,611.40,739.79,739.79,0.00
4ad162bc-3f22-40a4-82bc-c4317359f6f8,VFA1900854,DE1600018,Oasen,"SCA170093 Oasen, Water",,Hans Mulder,07-05-2019,2019/05,13475.00,16304.75,16304.75,0.00
c999e742-429b-4eb7-a785-b935eac8d4f2,VFA1900853,DE1900193,Ingenieurs Bureau Land,SCA190332 59x LV5 Grondwatermeetnet Papendrecht,,Irene Barten,06-05-2019,2019/05,23079.00,27925.59,27925.59,0.00
960ebfce-1077-4a13-a9f2-20c7cb301c80,VFA1900852,DE1800179,Westerunie,,,Irene Barten,06-05-2019,2019/05,1440.00,1742.40,1742.40,0.00
57dfbad2-af0f-40ed-9b48-1dd642877344,VFA1900851,A0000,Aveco de Bondt B.V.,,,Hans Mulder,06-05-2019,2019/05,1080.00,1306.80,1306.80,0.00
9e0162c3-b655-4862-ae6f-637147669cfd,VFA1900850,DE1600068,AKRON,SCA190316 ANTWERP EAST N.V. (PD world Liege container termin,,Mirjam Stevens,06-05-2019,2019/05,4407.75,4407.75,4407.75,0.00
9bf8c88b-6716-42af-ae70-10de81caad1b,VFA1900849,DE1900193,Ingenieurs Bureau Land,SCA190331 4xLV5,,Irene Barten,06-05-2019,2019/05,2100.80,2541.97,2541.97,0.00
defba5cc-08f6-4531-afd5-f91e80985eba,VFA1900848,H0085,Café Allee bvba,,,,02-05-2019,2019/05,745.00,745.00,745.00,0.00
21d1950c-b2df-4fbc-b04b-ed56f1df46c8,VFA1900847,H0038,De Blokhut bvba,,SP8,George Boersma,02-05-2019,2019/05,745.00,745.00,745.00,0.00
cfb0c789-ed08-41a5-80d7-351cd263c090,VFA1900846,H0063,Karement bvba,,,,02-05-2019,2019/05,175.00,175.00,175.00,0.00
99a01155-1c22-4e93-98ee-2e46a1ab5cb2,VFA1900845,DE1600069,MIP Electronics,SCA180232 Ramboll Finland Oy- 3x SPA-Ramboll Finland Oy,,Mirjam Stevens,30-04-2019,2019/04,-787.50,-787.50,-787.50,0.00
080d9cae-3d9c-4d5d-b25d-6d717018dc94,VFA1900844,DE1900194,Gemeente Kerkrade,MPA180004 Salesguide evenementengeluid,,Irene Barten,24-04-2019,2019/04,12833.84,15528.95,15528.95,0.00
71ca4825-d11a-4334-8914-4d8a3bb78c42,VFA1900843,DE1900202,Gemeente Vijfheerenlanden,"SCA160012 Vianen, water",,Hans Mulder,16-04-2019,2019/04,1950.00,2359.50,2359.50,0.00
